ego_id;rs_pattern_10;rs_pattern_11;rs_pattern_12;rs_pattern_13;rs_pattern_14;rs_pattern_15;rs_pattern_16;rs_pattern_17;rs_pattern_18;rs_pattern_19;rs_pattern_20;rs_pattern_21;rs_pattern_22;rs_pattern_23;rs_pattern_24;rs_pattern_25;rs_pattern_26;rs_pattern_27;rs_pattern_28;rs_pattern_29;rs_pattern_30
be2eff5d821f0b20d9acd9e6e5eaffaa;40193.0;21000.0;65615.0;24163.0;21164.0;29839.0;528.0;5922.0;10480.0;15498.0;3804.0;2356.0;250.0;5364.0;5078.0;3380.0;794.0;715.0;4079.0;1464.0;368.0
43212e48ea4e976fe78ecd0a67510b03;3993.0;2118.0;7018.0;4599.0;4206.0;5951.0;39.0;662.0;2575.0;4906.0;1187.0;425.0;14.0;3797.0;1695.0;520.0;116.0;178.0;2090.0;998.0;481.0
346a6423ddc65ae4e597a40ab9eb5228;45.0;11.0;111.0;41.0;129.0;70.0;6.0;32.0;102.0;77.0;2.0;23.0;2.0;104.0;49.0;22.0;8.0;9.0;73.0;40.0;17.0
bfbfaa8e72e6e8e688a023a44a2801b2;1073.0;18722.0;9006.0;2078.0;1423.0;14445.0;4.0;133.0;554.0;5245.0;909.0;18.0;0.0;1321.0;428.0;2168.0;3.0;12.0;1281.0;249.0;51.0
4aa078be3b1583a08c4c9595d31c91a4;4818.0;813.0;5976.0;9037.0;6170.0;5873.0;49.0;1296.0;10636.0;11520.0;1915.0;1235.0;110.0;17887.0;9584.0;2497.0;1513.0;3988.0;22463.0;26681.0;18824.0
4b2f9238d9b5d478b3fe24a8afea6caf;33.0;6.0;100.0;54.0;18.0;25.0;0.0;0.0;10.0;20.0;4.0;0.0;0.0;15.0;6.0;2.0;0.0;0.0;10.0;2.0;1.0
94117b03e48c5043014b295c38bd18b5;7626.0;4544.0;22771.0;11850.0;8583.0;12673.0;10.0;1343.0;6506.0;8315.0;2921.0;468.0;64.0;5319.0;2880.0;1381.0;240.0;251.0;3607.0;1282.0;506.0
4d3deca44fa707d33cbca383e1201151;105.0;39.0;260.0;266.0;154.0;274.0;0.0;15.0;190.0;268.0;145.0;9.0;0.0;316.0;161.0;30.0;3.0;6.0;208.0;98.0;52.0
b8e3f5f7b9f8c8974ac39b2c16d59f9d;33.0;10.0;102.0;100.0;111.0;80.0;0.0;0.0;100.0;111.0;43.0;0.0;0.0;87.0;66.0;19.0;0.0;0.0;95.0;33.0;10.0
d3554e179de8396dc1ddd7545ed3afb0;308.0;46.0;407.0;207.0;197.0;192.0;0.0;33.0;85.0;94.0;33.0;23.0;3.0;85.0;31.0;9.0;7.0;0.0;29.0;5.0;6.0
32c87e680f1db7f80094e18e20ca57b2;97.0;44.0;168.0;98.0;86.0;94.0;2.0;22.0;32.0;100.0;30.0;12.0;0.0;16.0;31.0;12.0;1.0;2.0;10.0;1.0;0.0
a69e116794ad79700b55b21b5f2a3d7a;384.0;4300.0;2972.0;966.0;752.0;5500.0;1.0;57.0;242.0;1524.0;471.0;9.0;0.0;1439.0;149.0;118.0;0.0;6.0;412.0;197.0;168.0
cb57d7e24518274f863e0f3bec64ce99;93267.0;13472.0;114415.0;138195.0;108213.0;70099.0;6417.0;54780.0;122567.0;121820.0;32709.0;53898.0;5984.0;77098.0;104844.0;21063.0;28916.0;22520.0;93263.0;45457.0;12661.0
bde26394f5c678aa917d6047e109331f;359.0;441.0;1582.0;1579.0;640.0;1252.0;3.0;99.0;573.0;966.0;447.0;56.0;2.0;1297.0;290.0;136.0;30.0;43.0;629.0;560.0;544.0
a2e12418dfd2f264d4f0446b92e4e7a6;8959.0;27964.0;35810.0;11712.0;12605.0;30406.0;39.0;1673.0;5192.0;10296.0;3040.0;571.0;24.0;5407.0;2238.0;557.0;166.0;141.0;1828.0;609.0;250.0
fe6b908998c97e412992682de561da26;15.0;38.0;19.0;32.0;13.0;142.0;0.0;5.0;19.0;143.0;30.0;3.0;0.0;81.0;58.0;24.0;1.0;4.0;77.0;33.0;12.0
f9c9f2b1fcf5db4d52b1052ba7784e3c;6823.0;2791.0;12752.0;7966.0;14699.0;11665.0;571.0;5505.0;12205.0;19738.0;3359.0;4737.0;672.0;10138.0;13761.0;3347.0;3183.0;3284.0;13300.0;6909.0;1666.0
85d2c68454f37fecd9694b0149bd8e60;250246.0;124831.0;467142.0;377402.0;584617.0;530152.0;21454.0;236435.0;647322.0;1052937.0;146869.0;229299.0;34027.0;783190.0;800093.0;252811.0;186583.0;248250.0;1173214.0;855460.0;354627.0
25635e42b36852b62a344859fb5687f6;3.0;0.0;2.0;2.0;3.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
a9f113f1fb69b17a41839b59e70e3fec;2.0;0.0;2.0;7.0;4.0;1.0;0.0;2.0;5.0;2.0;3.0;4.0;0.0;4.0;2.0;0.0;3.0;0.0;1.0;1.0;0.0
2ec956649d828efd2b32bb7394233fb7;18379.0;80843.0;89909.0;15761.0;30521.0;63846.0;205.0;6927.0;11696.0;32355.0;3797.0;1867.0;362.0;6444.0;6645.0;3653.0;627.0;568.0;3796.0;1043.0;125.0
06c757ef20fb2db5697e0c35ed2dde0b;10140.0;1282.0;11108.0;10854.0;10474.0;5520.0;329.0;2957.0;10071.0;9959.0;2014.0;2354.0;178.0;7003.0;7317.0;1696.0;1351.0;1471.0;7657.0;4147.0;1373.0
2836a9322a4e5b3c60efe2e24e699133;227039.0;45678.0;300919.0;151370.0;116976.0;91310.0;3370.0;30576.0;55940.0;56903.0;17123.0;12560.0;922.0;30419.0;19905.0;4031.0;3261.0;1781.0;14122.0;4839.0;1584.0
8637f072819f13ec44b65360f79ad641;38.0;53.0;100.0;51.0;101.0;124.0;0.0;0.0;31.0;74.0;31.0;0.0;0.0;56.0;21.0;4.0;0.0;0.0;12.0;7.0;1.0
42add8450480bd72e869babe304df9ad;3.0;7.0;37.0;27.0;21.0;25.0;0.0;0.0;32.0;28.0;2.0;1.0;0.0;10.0;17.0;4.0;0.0;0.0;11.0;4.0;0.0
7511dc143dc6b452b33f22734f72f05d;11861.0;33315.0;30225.0;7928.0;5394.0;10478.0;175.0;1548.0;2737.0;3315.0;681.0;812.0;60.0;1702.0;1475.0;257.0;273.0;195.0;1335.0;925.0;579.0
c298b5d101a55841b0edb6b7ec0088b7;0.0;0.0;10.0;26.0;2.0;21.0;0.0;0.0;29.0;8.0;9.0;0.0;0.0;18.0;12.0;0.0;0.0;0.0;10.0;6.0;2.0
703fed74a31e4ed816606e94919facf2;7789.0;15058.0;25325.0;7820.0;8270.0;17585.0;177.0;2034.0;4202.0;5465.0;2140.0;703.0;123.0;2292.0;1522.0;319.0;255.0;164.0;795.0;292.0;60.0
cae48e2396bb8feeafbe6a15c91f5cbb;606.0;449.0;1145.0;419.0;202.0;605.0;5.0;30.0;75.0;225.0;55.0;8.0;1.0;86.0;55.0;20.0;2.0;5.0;22.0;9.0;1.0
83b723fdff05b094f042c9daa704ebdf;1041.0;750.0;2698.0;2374.0;2811.0;2724.0;13.0;744.0;3200.0;5675.0;786.0;581.0;107.0;4069.0;3739.0;1810.0;397.0;699.0;6388.0;4605.0;2122.0
e8f5042b9fb3960db1d70d707b211b66;626.0;269.0;673.0;1492.0;1068.0;1594.0;159.0;590.0;2269.0;4507.0;1176.0;842.0;77.0;4519.0;5257.0;1624.0;498.0;1427.0;9141.0;8520.0;4234.0
fbe185fec39ec3b4c075e1df3ec4c497;16533.0;450500.0;172588.0;32635.0;88997.0;360264.0;66.0;4943.0;28669.0;196600.0;20375.0;2301.0;81.0;64705.0;22415.0;41733.0;633.0;748.0;41861.0;13464.0;4609.0
e2bcabecfc7e41b16ff6cd01530faf20;28364.0;197252.0;73176.0;31757.0;37705.0;208859.0;449.0;4912.0;18684.0;112661.0;16416.0;2328.0;195.0;51753.0;20388.0;13213.0;890.0;1967.0;27865.0;14181.0;5566.0
87d637f48407833436f7aaa6c0b10b4a;914.0;332.0;2683.0;981.0;1254.0;924.0;2.0;51.0;459.0;456.0;181.0;26.0;0.0;235.0;113.0;43.0;5.0;4.0;91.0;15.0;4.0
c1f08bc29b22646553ee5a7d77a78d5a;1583.0;11253.0;9865.0;2990.0;3639.0;10707.0;14.0;443.0;1557.0;2456.0;1053.0;164.0;19.0;1397.0;698.0;180.0;94.0;111.0;807.0;452.0;163.0
c777e0d2eaf3082ffe4f1e148e8cd515;1114.0;1283.0;4080.0;1322.0;3367.0;2827.0;27.0;1064.0;1945.0;3240.0;263.0;494.0;104.0;1786.0;1160.0;459.0;315.0;255.0;1306.0;642.0;160.0
84d794184f7a4e1d17b2623c1d376a49;5382.0;51659.0;26336.0;5678.0;7844.0;49575.0;21.0;687.0;3289.0;14391.0;4186.0;167.0;5.0;6918.0;1775.0;2680.0;35.0;29.0;2747.0;656.0;395.0
728391d713d314d3cf6e88baf8e25db5;71.0;4.0;91.0;60.0;39.0;18.0;1.0;20.0;73.0;45.0;0.0;8.0;1.0;21.0;20.0;6.0;6.0;18.0;25.0;15.0;2.0
463986a550b982a9f8dd186cbaa11f3a;13.0;43.0;93.0;116.0;7.0;214.0;0.0;2.0;54.0;144.0;48.0;4.0;0.0;144.0;65.0;3.0;1.0;6.0;81.0;57.0;20.0
4cbab6bf5a28f63370083c7be5994e53;781.0;5123.0;1366.0;1045.0;1486.0;9056.0;47.0;345.0;1085.0;5293.0;1505.0;299.0;31.0;3629.0;1795.0;884.0;173.0;333.0;2859.0;1513.0;715.0
6e4bde5ca0e94c563b0cda4dfed1638f;226871.0;94107.0;418112.0;237446.0;266346.0;221613.0;7983.0;98200.0;210066.0;267708.0;47283.0;65400.0;9483.0;145714.0;153625.0;34569.0;38776.0;34702.0;137051.0;68776.0;17949.0
74ed356b0b3c466173cb3c9ad48d2e69;4150.0;3394.0;9094.0;3782.0;3190.0;6715.0;40.0;466.0;1076.0;2150.0;1173.0;169.0;5.0;1350.0;414.0;83.0;25.0;25.0;343.0;96.0;49.0
af4af1942e399b03d0c9ad019f8d3068;11845.0;45906.0;48143.0;31901.0;29910.0;115490.0;63.0;2240.0;20340.0;51453.0;27289.0;1302.0;32.0;48924.0;14321.0;10849.0;482.0;624.0;26115.0;8085.0;6542.0
0b960b0e05d6b52b02f0d68d0feff2e4;13052.0;22302.0;44548.0;12555.0;26504.0;33644.0;638.0;10427.0;16276.0;33437.0;3418.0;4896.0;877.0;12066.0;13302.0;5747.0;2530.0;2771.0;12155.0;5746.0;1136.0
b795ba04995e75aac50293c9ea49d6ec;1.0;0.0;1.0;16.0;6.0;0.0;0.0;1.0;12.0;3.0;6.0;7.0;0.0;15.0;3.0;0.0;6.0;0.0;6.0;9.0;3.0
1ccd7d75709273d2e539cf8d8713d3fe;8730.0;19078.0;22086.0;16189.0;15317.0;48430.0;52.0;1013.0;12841.0;23150.0;10162.0;395.0;179.0;26497.0;6095.0;1999.0;644.0;701.0;11783.0;7685.0;6185.0
62ed8a8b85421a80c89d930291d76519;19692.0;1354.0;18544.0;27804.0;13111.0;8957.0;445.0;4107.0;18829.0;15894.0;6702.0;5435.0;561.0;20244.0;18344.0;3522.0;4180.0;4922.0;25320.0;17007.0;8366.0
57740a090c00c8e478c5d55b58fbc63c;10.0;0.0;21.0;262.0;3.0;156.0;0.0;10.0;274.0;73.0;276.0;1.0;10.0;1613.0;297.0;41.0;200.0;91.0;796.0;811.0;2078.0
35050f9f7b5abb38ae2302071e700630;11916.0;9384.0;24253.0;7978.0;12037.0;12356.0;187.0;3623.0;5917.0;9103.0;1611.0;1319.0;180.0;3987.0;2643.0;739.0;701.0;551.0;2067.0;917.0;195.0
c72657511345633133239ad46fb16c5d;1177.0;880.0;1909.0;1759.0;893.0;2590.0;14.0;155.0;692.0;1949.0;599.0;111.0;1.0;1111.0;768.0;283.0;26.0;51.0;812.0;292.0;105.0
4313c80124acc8cf03faf4192125e345;1097.0;567.0;2534.0;1671.0;1239.0;1339.0;18.0;145.0;989.0;1228.0;328.0;82.0;4.0;880.0;562.0;188.0;16.0;31.0;676.0;290.0;98.0
a93952888f9b1df886de740f2bb32b8e;225.0;12.0;279.0;945.0;284.0;155.0;0.0;11.0;462.0;338.0;214.0;11.0;1.0;493.0;343.0;68.0;2.0;22.0;533.0;397.0;192.0
dec54c4c4c2d284d52c2ff35f42792e6;11.0;291.0;20.0;30.0;52.0;526.0;1.0;13.0;43.0;300.0;61.0;8.0;11.0;252.0;50.0;42.0;37.0;25.0;137.0;115.0;51.0
6a423e39afc1d543c38a482ff039d6c6;640.0;850.0;2771.0;1798.0;426.0;2024.0;10.0;43.0;236.0;823.0;201.0;35.0;2.0;1294.0;167.0;40.0;19.0;20.0;333.0;286.0;326.0
fbf2445ca1c6be8d754a361244640e57;9952.0;5851.0;17566.0;10513.0;7152.0;12223.0;62.0;1856.0;3767.0;8410.0;3178.0;651.0;80.0;5595.0;1966.0;817.0;344.0;289.0;2399.0;1303.0;1150.0
ff4ab0ef293119c17e59b134bb3c2452;10037.0;31095.0;39102.0;14374.0;18759.0;46092.0;80.0;3566.0;11344.0;30121.0;5477.0;1374.0;175.0;12129.0;7781.0;6019.0;905.0;912.0;9621.0;3440.0;973.0
d7e862fcc68eae4c79768745fc91eed7;537.0;492.0;1655.0;661.0;880.0;1070.0;14.0;326.0;400.0;855.0;176.0;204.0;18.0;317.0;259.0;116.0;77.0;20.0;239.0;55.0;15.0
f7b2a9868e91194cb953253f7f25ac45;61.0;9.0;93.0;152.0;65.0;77.0;2.0;35.0;128.0;134.0;50.0;34.0;2.0;83.0;166.0;37.0;22.0;28.0;148.0;75.0;14.0
ea0249b0387b2511b877052bb3652db7;3914.0;2381.0;5872.0;4114.0;5058.0;6455.0;52.0;654.0;2870.0;6662.0;1417.0;433.0;13.0;3687.0;2566.0;879.0;137.0;230.0;2980.0;1289.0;506.0
46fa6d06a60ffac309fb79f72fd378b7;341.0;276.0;753.0;150.0;247.0;373.0;5.0;55.0;47.0;101.0;33.0;19.0;0.0;18.0;13.0;2.0;2.0;1.0;9.0;0.0;0.0
50c551415b2c1287de2007cee0f95962;34.0;0.0;37.0;53.0;15.0;13.0;0.0;4.0;29.0;10.0;9.0;4.0;0.0;5.0;8.0;0.0;1.0;2.0;7.0;2.0;1.0
d0ecb7e3818fe8e043f027e4fce7afd3;159221.0;117642.0;270169.0;146269.0;101945.0;111593.0;2946.0;23316.0;71627.0;57377.0;14658.0;12601.0;597.0;67457.0;25682.0;5262.0;5131.0;4248.0;34998.0;20176.0;13522.0
00a2e712ab442a15d2116c6adb53d280;340.0;2173.0;2284.0;865.0;541.0;3836.0;0.0;23.0;201.0;1272.0;679.0;6.0;0.0;973.0;129.0;42.0;6.0;13.0;200.0;89.0;53.0
4831d2e234104a476f325aabf90de8a3;56598.0;207516.0;264335.0;85595.0;90623.0;257650.0;311.0;14787.0;53487.0;89077.0;28719.0;4551.0;2384.0;52192.0;19322.0;10002.0;3506.0;1983.0;19043.0;7713.0;3293.0
dd27cee1190872b232315b7431e5a3e3;8.0;0.0;4.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;1.0;12.0;24.0;16.0
4c6f46c0460fdfe436c65d8eda35c66a;2.0;20.0;16.0;6.0;6.0;74.0;0.0;0.0;1.0;12.0;12.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0
d50e8b73821192149d4b14481562b75e;21.0;3.0;24.0;13.0;30.0;11.0;0.0;2.0;10.0;17.0;4.0;3.0;0.0;5.0;16.0;3.0;0.0;1.0;5.0;1.0;0.0
8ad28ffbba05ce3a5c23b4d3d31d2ff3;44466.0;48393.0;132769.0;77857.0;67965.0;128430.0;529.0;10617.0;56458.0;98979.0;29140.0;5949.0;570.0;90416.0;33660.0;12868.0;4100.0;6582.0;56184.0;37535.0;21974.0
6360249d532020119b83b29e43beb51d;2951.0;531.0;4206.0;2607.0;2137.0;1579.0;15.0;386.0;1120.0;1200.0;424.0;193.0;11.0;810.0;485.0;77.0;59.0;83.0;443.0;199.0;46.0
be8bc952ced9f7efcddc76df7c9e9777;757.0;148.0;945.0;680.0;704.0;654.0;10.0;86.0;398.0;771.0;213.0;55.0;2.0;395.0;300.0;49.0;14.0;39.0;261.0;130.0;30.0
